status,audio_name,mfcc_0_mean,mfcc_0_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,chroma_mean,chroma_std,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_rolloff_std,bandwidth_mean,bandwidth_std,contrast_mean,contrast_std,zcr_mean,zcr_std,rms_mean,rms_std,duration
healthy,55826407-b076-45ca-9b76-00b1de74b17f.webm,-465.63235,108.80127,18.809202,46.929245,-0.607732,9.634981,2.2496989,13.375028,-5.691225,14.715872,0.9285358,8.964781,-1.3279289,6.9791913,-1.4594394,7.23347,-2.863313,8.793051,3.1550274,8.325029,0.7105558,4.0517,-3.0603848,10.254798,0.22156912,3.3861804,0.41438705,0.32387027,2662.1108188240933,688.7625116858318,5303.976260914522,1365.5999084840014,2340.140797946232,410.0407352285762,18.719723716158473,11.685272258597728,0.14250272863051472,0.06622536329957908,0.018633684,0.058140077,6.3
healthy,7cd5afde-1c1c-4dae-98d1-b31fa41b411f.webm,-403.93842,179.2979,35.555283,49.115154,-32.14765,36.456413,16.8156,31.868788,-14.767866,29.142578,13.266792,20.305956,-19.177925,23.345768,-9.450925,15.92554,-4.691473,14.738892,-7.9877257,11.941413,-5.839002,12.6532135,-5.0371532,9.19336,0.26483876,9.159774,0.29441902,0.3267241,1842.5270775963916,1477.7284541915305,3358.23974609375,2571.721328609135,1341.8540631792876,975.7203372241936,19.089755858422073,13.780839622202402,0.12983760127314814,0.12344182850884358,0.033275414,0.05586684,8.76
healthy,3f416713-1feb-4891-9d7e-bd7fa8c7a6d4.webm,-448.09656,155.3093,12.118244,28.514387,-6.1215234,18.875685,-2.23754,13.310722,2.0755413,7.883105,0.3166001,7.784075,-0.49825108,4.792759,-2.0957336,6.461154,-4.642376,11.77117,-0.3966483,8.253121,0.7733904,5.467418,-0.74010795,5.3562617,-2.8928728,7.047075,0.43597892,0.2974625,2869.559876164618,1045.9840168415774,5879.572561885534,1762.5051683015372,2691.0419390715488,436.0240264339452,19.155336714439432,9.366409428313075,0.19122337312734083,0.09136869619250416,0.024040138,0.06429933,6.18
healthy,5a201792-08c0-4366-92ac-160927cf7384.webm,-441.9578,172.84657,42.18204,60.423958,-11.748687,29.071894,16.801285,22.777409,-6.294867,16.44179,5.71321,12.228788,-8.113267,14.20974,0.31082588,9.436883,-7.0490785,12.624704,-7.7730436,10.530439,1.3588202,5.533371,-4.193877,9.077264,0.8936829,7.789685,0.58437705,0.26988265,2814.9537587102004,881.5383216610404,5329.095441394993,1308.8922636280588,2216.6334250308437,449.0195033751846,19.26871223689108,13.386458687644216,0.21830111896613832,0.08665679668754141,0.03529169,0.07656184,8.04
healthy,0255d86f-3ed8-4b86-bb78-81ef15e41bf9.webm,-486.9989,158.99867,33.381107,33.059372,7.3367047,21.180267,15.00239,16.125097,4.6021113,14.060045,3.0829735,14.728005,1.7045915,12.827505,-0.91298926,13.983211,-1.873126,11.700925,5.2581487,9.544651,5.2389097,7.989257,1.1159351,10.863509,3.6291492,7.610428,0.46017244,0.31312847,3215.828604886728,1230.2400614106728,6618.448324136801,2323.8032781495504,2869.6411009028025,583.1520709945831,19.915019983202985,11.288333000997303,0.17476485103438227,0.10579449534753362,0.015854457,0.046461508,9.96
healthy,8738d578-9cfd-45ad-9bca-528665084d6b.webm,-500.33374,165.54263,20.45714,43.83868,1.6007742,12.590382,-1.4931765,12.340479,4.749257,10.686799,1.4377133,8.491607,1.2727337,5.2346067,0.19467394,4.289467,-4.6738057,11.626679,-0.61500835,5.248074,-2.7667894,7.5530457,-2.9125838,7.29317,-2.101451,5.646601,0.6471,0.2335892,4029.152387220302,1416.998637757906,7471.595084313119,2362.094108960183,2839.898512518687,484.8761471722484,17.604424293419157,9.308852138972021,0.5389537244740099,0.2805383047198396,0.019598125,0.05727899,9.36
healthy,dc4a3767-891e-46d5-b67e-8f3c77f72407.webm,-321.42798,140.60182,75.436005,53.804615,-6.4535003,28.844286,19.152481,24.377716,-16.726881,22.462105,4.3397336,21.50135,-15.4187975,16.450853,-7.9767323,13.636236,-4.810988,18.226711,-7.3202977,13.327645,-2.7813704,13.148201,-7.069497,11.44321,-3.4338434,8.407932,0.34035498,0.34102198,1801.2071904768222,842.9567859252691,3563.2372586232314,1641.7621218174716,1705.00079394234,459.66080956148613,23.288524780808466,13.812029152704959,0.10185270489386793,0.07561651163191242,0.09181091,0.11905893,9.84
healthy,6586242c-b8c2-4eb4-9169-9985dfd23cff.webm,-680.39087,173.59912,11.096774,26.260384,-2.0195928,9.06227,-1.2033079,6.9582906,3.6283634,10.825148,0.79106,7.144274,-1.4934312,5.4786515,-0.0814168,5.069429,0.75616777,6.734685,-1.5368563,5.8843484,-2.2854962,7.0867457,-1.1224875,4.456598,-1.2102022,4.80625,0.4899584,0.3882296,3409.115410602693,2236.580051562391,6162.0761862011,3717.255641458985,2255.8970250436496,1304.4601099811111,12.856311994933094,10.35356210438936,0.1955273915036675,0.22756948137490368,0.004372421,0.014837968,9.48
healthy,8be19c52-1a6c-4a9a-928d-f463feb762d3.webm,-403.20963,198.0495,69.70254,67.367676,-5.937302,30.847794,29.358053,29.354824,-4.744182,20.475933,5.1410313,13.093438,-6.0816593,12.456346,-0.38137257,11.049192,-3.6039639,8.411248,3.6202488,9.063282,-4.4945955,8.65679,-8.601985,10.051793,-2.2231524,7.273278,0.5129621,0.31121337,1954.7567178407646,795.3441565424909,3959.033203125,1604.288387083535,1925.1899894236333,492.80840310725296,19.93983938195105,13.231008685224838,0.11342486213235294,0.06473313093727709,0.059980072,0.08833933,5.52
healthy,e2caf7fb-6adc-4c28-9b28-68064100c0e3.webm,-484.85455,138.66066,14.458542,32.64763,-12.158205,29.452291,9.22669,18.96011,-7.5593367,17.394032,1.8563253,6.867702,-11.498655,22.34629,-1.7183294,8.464714,0.20740415,5.557402,-1.9495887,7.588525,1.0178635,7.71667,-5.279478,10.815563,0.12645152,5.8696184,0.6098027,0.27896386,3746.496288741809,805.3143270516637,6635.197535100973,1163.8045679418813,2528.4007527245753,514.2401269564405,18.684480318426747,13.294459729774083,0.5782839217275944,0.2523132035264376,0.018502949,0.05412389,9.84
healthy,8bcc2334-1fb6-4185-8314-7e466ec3a9b8.webm,-338.52814,143.90546,108.63844,27.81674,-23.566658,27.903067,17.342638,18.897238,-13.140209,21.887005,14.9128275,18.709694,-0.5947961,20.831932,0.2058642,9.906234,-5.793361,16.549004,-1.2631575,10.151547,1.8816469,7.1048336,-5.616592,8.548459,0.1492828,8.261201,0.48842192,0.2971575,1832.4043478339695,682.4105628180353,3795.3021666061045,1007.276920107872,1755.4108680821491,284.73146546130965,21.11803078589734,14.86084704359886,0.10399936409883721,0.039753299456732775,0.03940399,0.076075695,4.98
healthy,5a40824d-235b-4fc1-bbe9-7c98314bc9a9.webm,-406.48825,193.32172,52.71585,59.947353,-22.808458,30.342875,8.728555,16.060474,-15.968085,21.532644,11.603083,16.400242,-12.952893,16.498491,-5.966616,10.752248,-16.739288,19.933636,2.081855,7.416005,-4.29687,7.0868635,-12.305164,12.601943,-1.8032935,6.4558845,0.30611923,0.32808498,1830.3345131751228,1387.7261609560655,3475.6455718493853,2507.2904656421047,1465.8639602043643,953.5225745307272,19.56331487797398,14.265422428628215,0.1168638850263466,0.1203540648128601,0.039029583,0.06548693,9.9
healthy,69e83906-d591-4dad-a12e-0f7436393b28.webm,-580.13947,99.26448,15.7722645,45.1477,2.1779256,12.62872,3.4738083,13.091343,0.03984666,11.187411,2.9852414,8.006325,0.21804877,7.8573556,1.0502757,4.0582895,-0.32025313,7.7779455,0.9295704,3.4104288,0.56171525,3.0062518,-0.7664003,5.490069,0.6882228,2.7061665,0.64684564,0.22479638,2848.895338203125,901.4496373366644,5897.543535441378,1729.9915373315293,2678.561530473784,516.0840584821656,17.04604924257551,10.055595431917421,0.22499964359032848,0.09322421336500475,0.008361364,0.038226213,6.36
healthy,8971cbda-171a-473e-805d-ce754a02af4c.webm,-411.4321,139.01532,65.8282,49.98011,5.765788,29.000797,22.227825,30.010323,-14.14082,27.042793,9.584432,17.486,-16.291895,20.668867,-10.389258,15.067346,-16.606613,16.617212,-5.4147816,8.610699,3.0538306,10.261256,-7.6639504,9.984361,-3.8887753,9.562303,0.37175593,0.34117612,2126.9162259536693,1393.849197929798,4079.4194081383293,2474.8161376460525,1841.506292334942,753.4119595761198,20.772612822953324,14.34811824125153,0.1494834863744076,0.1297736055265031,0.02689351,0.06446386,9.78
healthy,4415a80d-0b65-4119-9bf4-a657de895077.webm,-424.02832,165.07957,38.04041,55.56447,-14.202508,29.782528,11.571345,21.514654,-9.43728,25.88699,3.6781366,23.807453,-17.698801,25.386755,-10.6063385,19.519178,-11.875512,17.69525,-3.4494402,11.757487,-0.47251174,9.7875395,-5.469934,12.6608305,-2.567459,9.326384,0.33860388,0.35034823,1965.875301365237,1430.323532167966,3742.4342061705506,2535.405975868827,1648.0715077422367,1003.8667219550349,20.039858092890213,12.854331297961883,0.12456799523305084,0.10635271852547619,0.047821637,0.0887772,6.84
healthy,a1591625-1a9b-496d-a54a-605bd8e34795.webm,-543.6429,117.082726,12.833089,37.392475,-6.3825154,22.013964,1.6527846,8.952204,-3.8088071,12.864084,2.0504146,8.758869,-3.2357507,11.709456,-0.7126973,4.847293,-3.0648625,9.423826,-3.2470255,9.655492,-0.53217113,3.6179366,-2.7584002,8.789101,0.4577441,3.5110426,0.09935019,0.24398994,582.2466113948498,1307.3637062749253,1060.7133973319576,2251.0169627102778,427.2506162902507,859.4357549999849,13.392462314295416,6.997286341771382,0.029061947228773585,0.06652400682041762,0.008038972,0.030595994,9.84
healthy,9f922042-30ab-4b11-8f33-1ae058f6d07d.webm,-330.08716,179.07095,78.36435,51.23352,-18.146126,30.297342,33.212643,28.192255,-19.628666,29.170809,-6.5692043,17.918888,-21.89104,21.847609,-5.584358,13.439217,-4.7914906,11.227123,-7.0308337,11.791062,-2.5180972,13.244882,-10.470811,11.524498,-7.6554723,10.706384,0.41181034,0.3061935,2079.436188983834,746.5049397893047,3972.1951844262294,1133.656198681861,1787.2862455036588,301.9374298983689,21.909438261964098,13.444597491308393,0.13531108204039813,0.06969802668292428,0.06685105,0.116090655,9.9
healthy,b7ef86d1-2823-4e74-8906-9a5359e21e1f.webm,-415.32523,176.58098,45.74042,34.974712,3.012365,33.45107,16.309837,19.589693,11.748082,15.140741,8.316213,14.296971,3.4049985,13.539598,-2.1468925,14.881116,-2.5221453,15.15764,2.1181302,9.812343,-4.4774437,11.832112,-1.5792727,8.137254,-2.4677362,8.444413,0.40490955,0.3197851,2070.396641477978,918.5595323608712,4198.974609375,1953.6690207580812,2258.3282898890225,590.0870155788069,20.781241119606054,11.030918809125811,0.0996143405720339,0.07562226260989786,0.041010827,0.08730863,6.84
healthy,01781f0a-6d9e-432a-931f-a2ced02c1411.webm,-390.45087,150.9595,57.756893,67.13928,-33.53661,37.5321,10.25639,24.26096,9.459598,25.55655,-3.5176172,22.910088,-23.926105,22.392117,-5.063486,15.333076,0.34388056,20.768665,-3.6103218,13.907657,-5.188261,17.242687,-6.718865,18.416128,3.1788592,12.536347,0.27595583,0.3177574,1965.7891864021717,712.5867658215421,3269.0165963402405,1180.3855922946893,1430.1640221269647,322.6907876635542,24.085652216189082,13.298334454155512,0.14795182987967914,0.07400714434737486,0.05511193,0.094365835,4.32
healthy,7d64f325-c396-46a8-a95f-1b4ffd163310.webm,-331.25403,206.97519,59.22586,58.83224,-19.09004,21.72815,-7.7346163,17.031193,-7.9286065,16.139416,-0.4448545,11.431647,-9.199854,10.453817,-7.451108,14.034431,-6.264327,11.332528,2.5777335,9.837033,-7.083398,10.893177,-14.81912,13.472934,-7.1453447,11.003433,0.43469852,0.30380902,2404.722575712576,928.1035116469369,4226.743296030405,1876.2885704795146,2018.0295039453952,565.8495839784317,21.06215508184458,11.516269198749953,0.17478583494208494,0.07438551701023097,0.05390003,0.06760023,6.0
healthy,0c5cb34f-c2f1-4608-ac11-123751cf34f5.webm,-456.00012,157.39534,34.964375,57.670258,-8.565485,24.646852,10.167186,22.1589,-11.395254,20.962507,7.0147724,14.806608,-6.9787064,14.850873,-3.8014052,8.216184,-3.5184393,9.109465,-5.6915693,10.754162,-1.1400684,7.7132525,-4.4992924,10.673215,1.5501555,6.713114,0.29225543,0.3315595,1776.5810769493226,1711.7529495360443,3190.6900270290284,2829.7430380738806,1307.972486806979,1031.0499724958524,16.246743999305114,11.764265600170594,0.10061833530805687,0.10868045210706723,0.027789703,0.070066035,9.78
healthy,e6f8de1d-71e2-459f-b3d2-3c328e02a251.webm,-525.3985,157.05682,27.622976,40.502907,-0.64687264,19.402126,6.615199,16.064991,-10.64765,24.712706,3.6824412,18.342371,-9.617263,12.976006,-4.800342,9.076517,-4.6929173,7.0439134,-1.2065451,6.31901,2.8970792,9.480888,-1.1343992,6.087911,0.16556156,5.3866763,0.46818855,0.29635862,2639.8081032450223,564.1692840005627,5590.764911358173,877.8108076681473,2385.521671710671,334.02293478323907,18.73326089942038,12.997220896595856,0.156298828125,0.05870313089094638,0.020372532,0.061128095,3.0
healthy,4bd7f27f-7b95-4958-9ab9-fe1de0e8530a.webm,-318.1573,218.99915,69.41513,58.38437,-51.909138,50.67545,19.30222,22.643461,-43.832947,40.45693,13.582787,20.802134,-21.886097,21.090874,-5.7779155,14.693619,-8.55776,14.535442,-2.9573936,9.566238,-10.228634,9.682507,-17.709654,13.895404,4.0824594,9.340882,0.39683384,0.3274734,2292.8394083088824,1247.478613268702,4061.0063660819574,2187.864388068008,1653.2710013610572,762.7651306432983,20.692449715915064,15.259307202579764,0.1651096943789308,0.1079762356241458,0.07106444,0.07676181,7.38
healthy,760194db-a651-4a06-b7b8-bffd126364cf.webm,-413.99896,146.11282,64.365456,73.68584,-2.7456682,28.568975,6.5805235,22.166386,-9.837319,20.6014,3.1166775,18.86219,-7.4265766,13.625169,-10.319877,14.0753565,-15.958081,17.433012,-12.616834,16.050072,-4.4041576,12.243618,-5.7242813,9.601355,-3.3614635,8.447452,0.33264524,0.3263778,1899.401258191499,1568.533431625355,3203.570789599237,2421.8543336885737,1442.639348430572,795.990940542081,20.495488242420077,12.095705484050006,0.13500665951017812,0.12922106149330156,0.044328902,0.0804398,9.12
healthy,b6c4806f-0998-4695-a477-47cb4cdaa912.webm,-456.21246,180.76208,27.37581,47.73116,-15.879702,31.963669,11.927039,25.07051,-14.131808,29.598688,11.815886,20.87065,-5.647144,13.276054,-2.665647,9.538943,-8.37332,14.222386,-2.8825748,8.956268,1.6914922,7.38012,-5.05428,8.580163,-1.3994539,6.8457985,0.46759552,0.31013837,3063.9821171445546,709.4757225798921,5672.272304318986,1188.1898780330555,2301.463945113311,395.19947442848564,19.756209017301597,13.666773438864546,0.20557907392393868,0.08135948692052165,0.029300822,0.062293436,9.84
healthy,b9bb9045-3efc-497f-9a3a-4a23639ad0f4.webm,-352.61935,152.40723,63.677753,65.25655,-24.59192,47.635544,10.658133,34.70915,-21.192104,31.45087,-0.25612706,20.16499,-11.633832,29.242771,-20.39772,25.274342,-5.4760466,17.318144,-6.0961666,13.619683,-6.8847313,12.6089325,-4.800532,13.261775,-0.10023119,13.012524,0.32486564,0.32641506,1982.0934202554135,1236.792695173199,3397.0795701814177,2173.537642878394,1366.3440258935138,750.0284276838089,22.140811545929623,12.02694235820711,0.1638593225671141,0.13407600067221245,0.06274141,0.08317549,6.9
healthy,3f52eabc-cd6a-4e62-b6f5-350cdca99187.webm,-340.14563,177.64186,90.89763,55.717583,-5.9789896,37.230915,19.46842,36.586037,-23.982355,28.796469,7.0048532,20.510448,-6.37622,19.896816,-3.6035676,13.696845,-11.5402565,17.42089,4.07965,11.49671,-1.7944003,10.3466425,-6.668997,10.375571,-2.6765711,8.145418,0.4252476,0.31456846,1773.8976201457144,894.0273443685179,3469.0645811987706,1587.9603135575157,1650.785469175403,448.7590395769945,22.088283852473822,14.005409523849218,0.12165750329332553,0.07881864272369146,0.068636484,0.11341398,9.9
healthy,7629c466-2c14-455b-baba-bd68b6752a8c.webm,-575.0826,132.84763,24.383467,39.778126,4.389084,15.376495,6.392194,13.369108,-3.6781104,15.7170515,7.188693,27.194891,-16.159315,28.840488,-6.245573,10.49411,-2.7211847,8.924792,-0.90172267,10.61951,-4.873441,10.901822,-3.1575456,8.75481,-0.926631,5.7418923,0.31096858,0.36065266,1694.6104891576847,1563.9769724410055,3489.5412098277698,2836.480699262206,1580.2574885335039,1165.3350314917834,15.29195238861851,11.884685458198941,0.08836503462357954,0.0932741723001459,0.011233201,0.032788943,4.08
healthy,e5a76815-0dda-4470-9e15-d381a686213c.webm,-468.59485,111.48844,28.251598,48.041637,-2.8850448,20.455173,-0.22066182,16.504086,-6.9452143,16.282501,-2.271673,6.6985307,-5.646948,13.947018,-2.5770895,8.956309,-3.7574437,9.011275,-2.1724296,8.391526,-1.7636809,6.515692,-4.680976,8.743172,-0.6476961,5.2397346,0.55989087,0.25874215,2276.6248443129152,662.1678329354123,4498.497934810451,1651.828508393242,2074.152324415095,656.0007535451913,18.942220039280873,10.582684428302073,0.1925257519759953,0.0803872968593913,0.017585982,0.058613747,9.9
healthy,68f96cbf-d883-4fd8-830c-d347671e75e9.webm,-493.74097,181.74686,21.683084,38.04065,-23.060629,40.629128,13.722372,25.989017,-8.966616,23.279974,4.598135,11.8085165,-5.0541544,10.259817,-3.2616684,8.990826,-2.3377402,8.749037,-2.2229838,7.387075,-0.1767124,3.4848068,-3.0048783,7.1406746,-0.7463479,5.8794384,0.6177578,0.24280974,3705.852535747429,742.896793844097,6098.489230496067,1209.1563452189935,2285.400814931872,441.5139938355974,18.50547516937091,11.767812267492621,0.442975806745338,0.16210221022658047,0.027510125,0.07966001,9.96
healthy,095f52be-78d4-452d-9360-43fae6949c4f.webm,-530.637,143.05154,38.31012,51.82333,-17.149967,39.918026,14.863724,26.60461,-7.6907625,26.25395,0.03896073,13.567263,-11.92279,19.285305,-2.314842,14.255027,-2.049766,11.193015,-5.2725186,11.926325,-2.787343,10.685177,-5.3284407,12.118919,-1.8282156,9.551735,0.40847042,0.3291197,2589.4981363071693,1009.4271415592599,4608.912333504099,1720.4632078238183,1947.4886174911965,568.9544142540692,21.166402913526642,14.090841608467166,0.18821355386416863,0.09154131485674127,0.012002204,0.028125962,9.9
healthy,b45b254c-97f5-41d4-bcf8-0d974e8dac7b.webm,-453.05057,162.60564,40.999878,39.746407,6.0537186,15.470666,-6.825539,14.588889,-14.091346,14.145535,-12.57797,9.437152,-10.993859,10.453441,-9.288206,13.190485,-5.4512877,15.650618,1.1040717,10.326252,2.7143397,6.863337,-2.0080318,10.301507,-3.0667567,8.189572,0.283787,0.3000922,1984.036718369734,882.8795847831993,3915.1046592310854,2113.9445538820055,2265.8769437575793,543.5954962616961,20.49579810525375,9.993570291724323,0.09854929070723684,0.06656888000201161,0.024629168,0.062259164,8.82
healthy,c81fe341-4e15-4893-838a-d9080df464c1.webm,-481.41028,172.47353,19.701748,44.299206,-20.8311,42.10903,15.392238,25.1186,-2.3566315,16.868109,8.294128,18.639168,-7.063437,15.202687,-3.5544896,13.509949,-7.7835846,14.757386,-1.431186,7.7652335,-0.35559055,7.6951647,-6.504236,11.384483,-2.3936174,8.409218,0.5661311,0.30658028,3189.7717804698577,1076.2426053211298,5952.742625269397,1873.0417517317385,2373.5032664755963,684.0488221886449,18.110083055126875,11.849893395383212,0.39574690193965517,0.2368580210089529,0.025521928,0.06085542,6.72
healthy,b4229630-0475-4cf3-a6bf-b72da4fb7365.webm,-494.69437,105.346855,14.667613,44.735504,-5.6383147,19.850977,3.359397,11.865715,1.8970743,7.9831505,2.6056392,8.28702,-1.7064562,8.621228,-2.0128336,7.0244293,-2.3394883,7.4360933,-2.1734893,6.8873487,-1.2086568,4.5361304,-1.4972615,5.6374087,0.08871425,4.6059604,0.7617824,0.2563353,3240.986402031763,998.6491159896009,6011.857223510742,1773.7545916843594,2438.9081039432363,563.5617797548192,15.459006539979262,10.17151957457097,0.4294840494791667,0.19362697857343233,0.017396688,0.060145516,4.44
healthy,c758f435-9445-4def-ba07-2747d1f9cf3f.webm,-388.76172,184.18576,46.972546,52.326443,-15.094042,26.316738,8.640135,21.319622,-11.44893,24.2242,12.64408,14.454712,-9.4370985,24.970894,-1.6653037,14.823861,-7.5895476,13.471166,-1.0857201,8.953075,2.2367654,10.619712,-3.8535547,9.111056,-1.5077087,8.910213,0.3701362,0.29331616,2448.9794319226407,818.2833629300762,4581.176416357081,1329.4204376796113,1864.995423154231,273.33362500648104,22.316032770445652,13.955977493838454,0.1711408708479021,0.08085226723515744,0.050544348,0.09057637,9.96
healthy,16525190-5f2c-45b1-bb4a-b8a60da82f5f.webm,-359.34732,146.33888,95.397095,64.70894,-7.2704167,37.855717,15.188405,29.566074,-9.914787,29.823265,4.7558575,18.359837,-9.650755,18.790365,-8.895109,14.541994,-4.4400415,13.594763,-5.3101335,13.125277,-1.0917852,10.043893,-7.212446,14.307487,-0.38521057,10.203516,0.38989228,0.3194606,1475.9029274874003,935.8271726536498,2758.5861493956368,1916.155477908168,1457.5473241616833,661.6511138774434,21.980519270822217,11.884292855444748,0.09718639445754718,0.08301084522199012,0.041951697,0.06846818,9.84
healthy,aeeb1d92-98ee-4310-bce5-50b3e52e66b6.webm,-365.98978,188.71854,44.81505,48.655437,-28.359789,47.018986,16.514791,30.992144,-10.500545,28.187807,6.916859,23.59502,-14.118469,23.003994,-6.4479814,18.093393,-11.393554,15.042639,-2.0994883,13.487381,-0.28650567,10.076066,-7.192133,12.279229,-0.7325404,10.849863,0.4184489,0.3176058,2243.7163039284983,950.1354431928042,4126.8768310546875,1767.6858127831576,1855.4815549397754,630.8417823600041,21.23793618698641,13.048763241286451,0.17152622767857142,0.1227734254837538,0.05582935,0.08965678,6.48
healthy,b4b6ddc1-362d-44c4-bb3e-4e46a6be0ac0.webm,-590.10736,150.59598,30.711798,44.78023,-7.1161056,19.143394,7.438018,16.437006,-12.52831,20.376646,14.721713,19.522655,-13.168137,22.101862,1.0206815,9.148195,-7.599116,16.574099,-1.3078362,8.141008,6.527196,12.688225,-2.4214742,5.5983353,-0.13029288,5.541569,0.56620693,0.3082501,3301.926639463707,911.6266231601544,6392.6586009837965,1390.2717636802975,2625.356603928901,452.980507713897,20.460774666276276,15.017551765891632,0.47353837127057613,0.28017245265974056,0.005591094,0.011169469,5.64
healthy,708fba0a-7537-46be-b076-effe39c348a1.webm,-604.49084,124.709435,55.51055,53.20641,14.833442,29.990934,20.71463,17.843407,-0.0036782217,13.666859,-4.880812,10.7683,-11.705854,10.569397,-14.666362,11.636338,-15.282661,13.929571,-8.942664,15.172055,-7.964259,10.409319,-6.953224,9.215132,-1.3351076,8.45903,0.29708415,0.32627952,1771.7534397112327,979.0018754119542,3454.347410402098,2027.2555150139503,1928.9841883003894,560.4079605281978,21.691837622419502,11.281874295610953,0.10696204836829837,0.10052778913130117,0.0065130875,0.019142624,9.96
healthy,9a1a0a87-3fff-466d-b43b-57003174f47d.webm,-501.113,94.12001,22.915749,52.18792,-2.0850146,14.712494,3.6693695,9.890102,0.77851737,11.549323,2.4300036,8.249343,-0.8666386,7.785454,-2.7869344,8.440657,0.11645215,4.17612,-2.0469384,5.8674035,-3.1328368,9.187569,-1.7752632,6.0000606,-0.11664014,3.9206088,0.2914581,0.35942444,1231.3971600140203,1444.6108235702466,2321.380955773873,2668.574293319672,1054.635773853538,1102.930937807811,18.486220285271695,8.492751590946035,0.07821301636266094,0.11651178324784991,0.014054381,0.047197677,5.4
healthy,20ff18fd-6c86-4bf7-9c24-2554c61b7bb1.webm,-583.63574,145.58109,41.627262,50.495052,-18.221603,42.41781,2.5440733,17.255424,-5.5705037,16.623281,-0.98099345,9.793073,-8.491737,17.474518,-3.3036637,13.073944,-1.9091111,8.173869,-2.179396,7.716584,-6.914933,9.811431,-7.8105826,10.137435,-2.642585,6.916951,0.52105916,0.27989116,2419.70731421537,474.85062445418,4651.375018425708,1075.02460594662,2079.672247635548,436.29094385860355,19.67647221889378,12.840556426263692,0.15152265440742924,0.03547292326752712,0.007660759,0.017665599,9.84
healthy,eb62c8cc-b11a-40c6-b7cc-5049516bbcf9.webm,-501.28113,104.85584,33.334194,48.634705,-6.0772724,30.239346,16.950384,24.43816,9.646019,24.328012,-1.7343113,13.457694,-5.1765757,13.664577,1.2483221,13.772231,-2.9926066,19.506386,-5.840387,11.046382,-2.271599,15.287321,-1.1677712,12.262227,-2.2991607,9.352369,0.3057198,0.32319388,1858.7347502931925,819.0465431746052,3407.5394587186756,1516.7073216000308,1629.9334475703606,716.0100199558182,20.2481519060578,10.989885277290202,0.12593227923627684,0.07605962203985281,0.011542235,0.036878176,9.72
healthy,4f34ba48-d3db-4980-b3ce-0d3c3373d736.webm,-549.5657,75.43577,8.456018,31.492773,-6.7308373,20.074583,6.461938,19.818325,-0.30769667,11.493097,1.0173916,5.442245,-2.1666052,5.3659873,-3.3984804,7.0784745,-1.8783922,6.8713155,-2.1251338,5.7138553,-0.1719695,3.4202828,-2.410649,5.9488397,-1.3343606,4.3127728,0.56479514,0.25220996,2976.790481290287,546.5597963280246,5353.925861296107,827.4874085118754,2250.585074327119,368.97238328616754,18.434187329175632,11.516742185948539,0.25520985802107726,0.06670726439808661,0.0055023977,0.028774334,9.9
healthy,c6b631b2-337a-4f2e-b098-15a50dc22aa3.webm,-405.58676,192.13966,27.911146,32.501904,-41.776398,54.422108,-1.93789,21.158747,-17.938517,31.552162,15.376949,21.347916,-10.124086,21.306484,-1.1061565,10.389577,-9.071382,12.386845,-5.1603703,11.220079,-1.7995032,8.487412,1.4118608,13.849274,-2.6299586,7.0141783,0.4358344,0.30381382,2434.5386714991,551.0943683059111,4709.487116081009,991.6489290841557,1963.4778002969847,358.425355721253,21.273947048660137,14.831319230470745,0.15095015759120173,0.041856838408361415,0.060927004,0.106104955,5.4
healthy,935df54c-2374-472b-b2fc-cea0cafb93bc.webm,-622.3487,110.339516,16.227612,43.26363,-0.27245227,14.209746,5.3151836,15.249262,-5.0052867,16.597515,1.2259691,8.0151,-2.7264233,8.390285,-1.5288324,6.246938,-3.8670535,11.067739,-1.282392,5.3625603,0.04563947,3.443853,-2.3428786,6.800353,-1.019135,5.575834,0.09845329,0.24304804,446.8457945729008,1045.0950238050193,924.8742005705549,2091.8497540188496,416.2701493910619,876.9189537006293,12.843977260067316,7.426071401282001,0.023480617914677804,0.05597594053467839,0.0036788834,0.012781258,9.72
healthy,30012ed5-bd75-4917-8a64-78b4661b93c8.webm,-452.39166,154.04344,23.206179,46.309963,-0.018871956,17.494907,4.355276,15.185902,-7.0843897,17.690172,5.100767,13.773581,-8.016161,17.502953,3.0012774,11.076753,-9.790083,19.948906,0.7129296,6.958657,-3.3611004,8.001231,-3.3957324,7.9422936,1.6495167,7.0609865,0.15319902,0.28602248,970.9054830582191,1669.543990660693,1846.8022760355248,2960.3983838635177,789.1358308340654,1161.1538002498073,14.470769929873702,10.427560379195883,0.06425620025058962,0.11766311775765612,0.02908533,0.069881625,9.84
